CoordinateX, Density, Velocity, Pressure
    0.725000000,    0.215251364,    1.054082683,    0.052433295
    0.735000000,    0.237908575,    1.104686234,    0.059259216
    0.745000000,    0.262018119,    1.154653007,    0.066776891
    0.755000000,    0.287593835,    1.204028065,    0.075035123
    0.765000000,    0.314651450,    1.252855599,    0.084085086
    0.775000000,    0.343210767,    1.301179099,    0.093980689
    0.785000000,    0.373297768,    1.349041606,    0.104779030
    0.795000000,    0.404946540,    1.396486084,    0.116540971
    0.805000000,    0.438200971,    1.443555960,    0.129331875
    0.815000000,    0.473116305,    1.490295911,    0.143222544
    0.825000000,    0.509760745,    1.536753048,    0.158290503
    0.835000000,    0.548217532,    1.582978725,    0.174621794
    0.845000000,    0.588588245,    1.629031408,    0.192313670
    0.855000000,    0.630998682,    1.674981442,    0.211478895
    0.865000000,    0.675609989,    1.720919466,    0.232253108
    0.875000000,    0.722640841,    1.766972540,    0.254808618
    0.885000000,    0.772415708,    1.813338755,    0.279383359
    0.895000000,    0.825486903,    1.860375408,    0.306352841
    0.905000000,    0.883046768,    1.908903668,    0.336470882
    0.915000000,    0.950421482,    1.962929364,    0.372896980
    0.925000000,    1.000000000,    2.000000000,    0.400000000
    0.935000000,    1.000000000,    2.000000000,    0.400000000
    0.945000000,    1.000000000,    2.000000000,    0.400000000
    0.955000000,    1.000000000,    2.000000000,    0.400000000
    0.965000000,    1.000000000,    2.000000000,    0.400000000
    0.975000000,    1.000000000,    2.000000000,    0.400000000
    0.985000000,    1.000000000,    2.000000000,    0.400000000
    0.995000000,    1.000000000,    2.000000000,    0.400000000
