 CoordinateX,Density,Velocity,Pressure,DummyOutput 
    0.795000000,    0.271255220,    0.927558709,    0.303172623,    0.000000000
    0.805000000,    0.268511067,    0.927568713,    0.303173282,    0.000000000
    0.815000000,    0.266971548,    0.927582871,    0.303173254,    0.000000000
    0.825000000,    0.266186353,    0.927590192,    0.303176401,    0.000000000
    0.835000000,    0.265827362,    0.927592137,    0.303182411,    0.000000000
    0.845000000,    0.265682040,    0.927604291,    0.303186256,    0.000000000
    0.855000000,    0.265631046,    0.927630948,    0.303186704,    0.000000000
    0.865000000,    0.265619132,    0.927653405,    0.303190205,    0.000000000
    0.875000000,    0.265622947,    0.927659431,    0.303200932,    0.000000000
    0.885000000,    0.265628585,    0.927669565,    0.303211838,    0.000000000
    0.895000000,    0.265629196,    0.927706934,    0.303214553,    0.000000000
    0.905000000,    0.265625842,    0.927745995,    0.303212726,    0.000000000
    0.915000000,    0.265425267,    0.926917662,    0.302901002,    0.000000000
    0.925000000,    0.259525266,    0.902262098,    0.294072135,    0.000000000
    0.935000000,    0.223907426,    0.734276425,    0.241696712,    0.000000000
    0.945000000,    0.159583857,    0.302073565,    0.145898294,    0.000000000
    0.955000000,    0.128316020,    0.028533529,    0.103806343,    0.000000000
    0.965000000,    0.125128735,    0.001090626,    0.100144315,    0.000000000
    0.975000000,    0.125004496,    0.000038066,    0.100005036,    0.000000000
    0.985000000,    0.125000156,    0.000001323,    0.100000175,    0.000000000
    0.995000000,    0.125000005,    0.000000046,    0.100000006,    0.000000000

