 CoordinateX,Density,Velocity,Pressure,DummyOutput 
    0.005000000,    0.999999992,    0.000000009,    0.999999989,    0.000000000
    0.015000000,    0.999999962,    0.000000045,    0.999999947,    0.000000000
    0.025000000,    0.999999838,    0.000000192,    0.999999773,    0.000000000
    0.035000000,    0.999999368,    0.000000748,    0.999999115,    0.000000000
    0.045000000,    0.999997765,    0.000002645,    0.999996871,    0.000000000
    0.055000000,    0.999992778,    0.000008546,    0.999989889,    0.000000000
    0.065000000,    0.999978594,    0.000025328,    0.999970032,    0.000000000
    0.075000000,    0.999941598,    0.000069104,    0.999918239,    0.000000000
    0.085000000,    0.999852867,    0.000174102,    0.999794024,    0.000000000
    0.095000000,    0.999656737,    0.000406212,    0.999519486,    0.000000000
    0.105000000,    0.999256368,    0.000880145,    0.998959157,    0.000000000
    0.115000000,    0.998499943,    0.001775954,    0.997900865,    0.000000000
    0.125000000,    0.997174022,    0.003347438,    0.996046855,    0.000000000
    0.135000000,    0.995011195,    0.005914167,    0.993025365,    0.000000000
    0.145000000,    0.991715729,    0.009832969,    0.988427880,    0.000000000
    0.155000000,    0.987003603,    0.015453015,    0.981866834,    0.000000000
    0.165000000,    0.980646091,    0.023066752,    0.973038013,    0.000000000
    0.175000000,    0.972503553,    0.032871514,    0.961768330,    0.000000000
    0.185000000,    0.962540238,    0.044951924,    0.948035638,    0.000000000
    0.195000000,    0.950818698,    0.059284484,    0.931958781,    0.000000000
    0.205000000,    0.937479303,    0.075758387,    0.913766132,    0.000000000
    0.215000000,    0.922713198,    0.094203586,    0.893755073,    0.000000000
    0.225000000,    0.906736053,    0.114418339,    0.872253217,    0.000000000
    0.235000000,    0.889766970,    0.136191586,    0.849587739,    0.000000000
    0.245000000,    0.872014038,    0.159318607,    0.826064786,    0.000000000
    0.255000000,    0.853665974,    0.183610402,    0.801958017,    0.000000000
    0.265000000,    0.834888477,    0.208898218,    0.777504078,    0.000000000
    0.275000000,    0.815823741,    0.235034728,    0.752902648,    0.000000000
    0.285000000,    0.796591840,    0.261893194,    0.728319120,    0.000000000
    0.295000000,    0.777293043,    0.289365548,    0.703888535,    0.000000000
    0.305000000,    0.758010464,    0.317360035,    0.679719869,    0.000000000
    0.315000000,    0.738812682,    0.345798772,    0.655900192,    0.000000000
    0.325000000,    0.719756149,    0.374615450,    0.632498421,    0.000000000
    0.335000000,    0.700887323,    0.403753237,    0.609568605,    0.000000000
    0.345000000,    0.682244501,    0.433162926,    0.587152711,    0.000000000
    0.355000000,    0.663859385,    0.462801294,    0.565282980,    0.000000000
    0.365000000,    0.645758417,    0.492629624,    0.543983893,    0.000000000
    0.375000000,    0.627963931,    0.522612350,    0.523273840,    0.000000000
    0.385000000,    0.610495178,    0.552715726,    0.503166558,    0.000000000
    0.395000000,    0.593369283,    0.582906431,    0.483672414,    0.000000000
    0.405000000,    0.576602200,    0.613149975,    0.464799621,    0.000000000
    0.415000000,    0.560209776,    0.643408699,    0.446555498,    0.000000000
    0.425000000,    0.544209040,    0.673639041,    0.428947915,    0.000000000
    0.435000000,    0.528619970,    0.703787523,    0.411987155,    0.000000000
    0.445000000,    0.513468107,    0.733784492,    0.395688571,    0.000000000
    0.455000000,    0.498788740,    0.763533818,    0.380076746,    0.000000000
    0.465000000,    0.484634037,    0.792895056,    0.365192488,    0.000000000
    0.475000000,    0.471085892,    0.821651048,    0.351105358,    0.000000000
    0.485000000,    0.458280268,    0.849446273,    0.337937339,    0.000000000
    0.495000000,    0.446455017,    0.875665404,    0.325909350,    0.000000000
    0.505000000,    0.436043190,    0.899195880,    0.315432092,    0.000000000
    0.515000000,    0.427825601,    0.918037923,    0.307254927,    0.000000000
    0.525000000,    0.422954953,    0.929227080,    0.302488740,    0.000000000
    0.535000000,    0.421816088,    0.931619048,    0.301481245,    0.000000000
    0.545000000,    0.422006722,    0.930824141,    0.301820436,    0.000000000
    0.555000000,    0.422121958,    0.930161452,    0.302104216,    0.000000000
    0.565000000,    0.422137369,    0.929676815,    0.302313111,    0.000000000
    0.575000000,    0.422078694,    0.929292250,    0.302480014,    0.000000000
    0.585000000,    0.421942093,    0.928992318,    0.302611435,    0.000000000
    0.595000000,    0.421718232,    0.928762040,    0.302713717,    0.000000000
    0.605000000,    0.421390151,    0.928582284,    0.302794970,    0.000000000
    0.615000000,    0.420921222,    0.928440141,    0.302860687,    0.000000000
    0.625000000,    0.420242783,    0.928326633,    0.302914701,    0.000000000
    0.635000000,    0.419234675,    0.928235357,    0.302959761,    0.000000000
    0.645000000,    0.417700961,    0.928162115,    0.302997685,    0.000000000
    0.655000000,    0.415349963,    0.928103544,    0.303029937,    0.000000000
    0.665000000,    0.411792512,    0.928057142,    0.303057613,    0.000000000
    0.675000000,    0.406576525,    0.928020904,    0.303081594,    0.000000000
    0.685000000,    0.399268247,    0.927993197,    0.303102602,    0.000000000
    0.695000000,    0.389572942,    0.927972711,    0.303121218,    0.000000000
    0.705000000,    0.377464410,    0.927958392,    0.303137924,    0.000000000
    0.715000000,    0.363275743,    0.927949468,    0.303153095,    0.000000000
    0.725000000,    0.347706255,    0.927945343,    0.303167059,    0.000000000
    0.735000000,    0.331724974,    0.927945590,    0.303180109,    0.000000000
    0.745000000,    0.316390980,    0.927949941,    0.303192516,    0.000000000
    0.755000000,    0.302645325,    0.927958227,    0.303204562,    0.000000000
    0.765000000,    0.291140849,    0.927970448,    0.303216514,    0.000000000
    0.775000000,    0.282159143,    0.927986704,    0.303228658,    0.000000000
    0.785000000,    0.275627795,    0.928007202,    0.303241295,    0.000000000
    0.795000000,    0.271214682,    0.928032361,    0.303254710,    0.000000000
