 CoordinateX,Density,Velocity,Pressure,DummyOutput 
    0.795000000,    0.234699852,    0.822231975,    0.266951308,    0.000000000
    0.805000000,    0.247022573,    0.880203992,    0.284025767,    0.000000000
    0.815000000,    0.286369780,    1.059623532,    0.344005354,    0.000000000
    0.825000000,    0.291679069,    1.072340915,    0.349839640,    0.000000000
    0.835000000,    0.278271572,    0.965828142,    0.323563565,    0.000000000
    0.845000000,    0.258998505,    0.887515758,    0.292348648,    0.000000000
    0.855000000,    0.208335777,    0.595516060,    0.214217230,    0.000000000
    0.865000000,    0.146417641,    0.102683769,    0.118765073,    0.000000000
    0.875000000,    0.171650013,    0.331221466,    0.166692342,    0.000000000
    0.885000000,    0.356019050,    1.250830802,    0.447514902,    0.000000000
    0.895000000,    0.382672628,    1.355609844,    0.490303228,    0.000000000
    0.905000000,    0.176895714,    0.524960682,    0.185078806,    0.000000000
    0.915000000,    0.126825397,    0.062450386,    0.107899016,    0.000000000
    0.925000000,    0.128041768,    0.056833771,    0.107187651,    0.000000000
    0.935000000,    0.130386702,    0.062330845,    0.106985464,    0.000000000
    0.945000000,    0.133492566,    0.082217190,    0.110014202,    0.000000000
    0.955000000,    0.134899235,    0.086623578,    0.112547584,    0.000000000
    0.965000000,    0.127544060,    0.009195704,    0.101111320,    0.000000000
    0.975000000,    0.163453827,    0.482857475,    0.175770989,    0.000000000
    0.985000000,    0.296964359,    1.181232095,    0.390810323,    0.000000000
    0.995000000,    0.236912498,    0.983486601,    0.298173293,    0.000000000

