 CoordinateX,Density,Velocity,Pressure,DummyOutput 
    0.005000000,    0.999999929,    0.000000136,    0.999999896,    0.000000000
    0.015000000,    0.999999705,    0.000000467,    0.999999575,    0.000000000
    0.025000000,    0.999998982,    0.000001574,    0.999998536,    0.000000000
    0.035000000,    0.999996791,    0.000004885,    0.999995392,    0.000000000
    0.045000000,    0.999990682,    0.000013981,    0.999986633,    0.000000000
    0.055000000,    0.999974943,    0.000037062,    0.999964094,    0.000000000
    0.065000000,    0.999937354,    0.000091355,    0.999910335,    0.000000000
    0.075000000,    0.999853893,    0.000210100,    0.999791129,    0.000000000
    0.085000000,    0.999681154,    0.000452225,    0.999544749,    0.000000000
    0.095000000,    0.999347087,    0.000913613,    0.999068982,    0.000000000
    0.105000000,    0.998742037,    0.001737253,    0.998208712,    0.000000000
    0.115000000,    0.997713344,    0.003118129,    0.996748809,    0.000000000
    0.125000000,    0.996067314,    0.005298618,    0.994417742,    0.000000000
    0.135000000,    0.993581119,    0.008552218,    0.990905507,    0.000000000
    0.145000000,    0.990024241,    0.013157264,    0.985895110,    0.000000000
    0.155000000,    0.985185384,    0.019366263,    0.979101576,    0.000000000
    0.165000000,    0.978898393,    0.027378400,    0.970308944,    0.000000000
    0.175000000,    0.971060828,    0.037321594,    0.959396070,    0.000000000
    0.185000000,    0.961641503,    0.049246969,    0.946346045,    0.000000000
    0.195000000,    0.950676933,    0.063134695,    0.931239366,    0.000000000
    0.205000000,    0.938259539,    0.078907526,    0.914235304,    0.000000000
    0.215000000,    0.924521687,    0.096447671,    0.895547596,    0.000000000
    0.225000000,    0.909619325,    0.115613349,    0.875420009,    0.000000000
    0.235000000,    0.893717741,    0.136252794,    0.854105461,    0.000000000
    0.245000000,    0.876980677,    0.158214796,    0.831850338,    0.000000000
    0.255000000,    0.859562913,    0.181355807,    0.808884140,    0.000000000
    0.265000000,    0.841605906,    0.205544148,    0.785413661,    0.000000000
    0.275000000,    0.823235753,    0.230662033,    0.761620604,    0.000000000
    0.285000000,    0.804562791,    0.256606077,    0.737661542,    0.000000000
    0.295000000,    0.785682224,    0.283286856,    0.713669325,    0.000000000
    0.305000000,    0.766675322,    0.310627932,    0.689755250,    0.000000000
    0.315000000,    0.747610889,    0.338564623,    0.666011542,    0.000000000
    0.325000000,    0.728546780,    0.367042726,    0.642513858,    0.000000000
    0.335000000,    0.709531365,    0.396017287,    0.619323632,    0.000000000
    0.345000000,    0.690604847,    0.425451485,    0.596490203,    0.000000000
    0.355000000,    0.671800441,    0.455315676,    0.574052658,    0.000000000
    0.365000000,    0.653145369,    0.485586592,    0.552041422,    0.000000000
    0.375000000,    0.634661705,    0.516246719,    0.530479589,    0.000000000
    0.385000000,    0.616367059,    0.547283843,    0.509384021,    0.000000000
    0.395000000,    0.598275123,    0.578690769,    0.488766242,    0.000000000
    0.405000000,    0.580396084,    0.610465228,    0.468633147,    0.000000000
    0.415000000,    0.562736916,    0.642609966,    0.448987544,    0.000000000
    0.425000000,    0.545301576,    0.675133003,    0.429828586,    0.000000000
    0.435000000,    0.528091160,    0.708047957,    0.411152130,    0.000000000
    0.445000000,    0.511104198,    0.741374041,    0.392951266,    0.000000000
    0.455000000,    0.494337690,    0.775134337,    0.375217609,    0.000000000
    0.465000000,    0.477790957,    0.809347279,    0.357945506,    0.000000000
    0.475000000,    0.461480400,    0.843991339,    0.341147326,    0.000000000
    0.485000000,    0.445502122,    0.878850646,    0.324916768,    0.000000000
    0.495000000,    0.430355189,    0.912709960,    0.309751445,    0.000000000
    0.505000000,    0.418979884,    0.938362176,    0.298564586,    0.000000000
    0.515000000,    0.420696630,    0.934047803,    0.300389193,    0.000000000
    0.525000000,    0.421597005,    0.931635516,    0.301414550,    0.000000000
    0.535000000,    0.422038198,    0.930270411,    0.301996759,    0.000000000
    0.545000000,    0.422209491,    0.929499024,    0.302326622,    0.000000000
    0.555000000,    0.422218789,    0.929058517,    0.302515174,    0.000000000
    0.565000000,    0.422140048,    0.928765484,    0.302640702,    0.000000000
    0.575000000,    0.421999492,    0.928544346,    0.302735600,    0.000000000
    0.585000000,    0.421796249,    0.928375885,    0.302807991,    0.000000000
    0.595000000,    0.421520895,    0.928249304,    0.302862279,    0.000000000
    0.605000000,    0.421156050,    0.928150983,    0.302904018,    0.000000000
    0.615000000,    0.420663581,    0.928074122,    0.302935630,    0.000000000
    0.625000000,    0.419969900,    0.928017995,    0.302956556,    0.000000000
    0.635000000,    0.418945019,    0.927984931,    0.302964394,    0.000000000
    0.645000000,    0.417376477,    0.927979620,    0.302955111,    0.000000000
    0.655000000,    0.414948731,    0.928009231,    0.302923023,    0.000000000
    0.665000000,    0.411245409,    0.928083121,    0.302861199,    0.000000000
    0.675000000,    0.405793092,    0.928212167,    0.302762457,    0.000000000
    0.685000000,    0.398156233,    0.928406909,    0.302621566,    0.000000000
    0.695000000,    0.388071223,    0.928672969,    0.302439226,    0.000000000
    0.705000000,    0.375580398,    0.929003177,    0.302227140,    0.000000000
    0.715000000,    0.361110124,    0.929368714,    0.302011366,    0.000000000
    0.725000000,    0.345446962,    0.929715093,    0.301830152,    0.000000000
    0.735000000,    0.329604117,    0.929970127,    0.301724315,    0.000000000
    0.745000000,    0.314618744,    0.930065984,    0.301722974,    0.000000000
    0.755000000,    0.301350219,    0.929967297,    0.301831568,    0.000000000
    0.765000000,    0.290343333,    0.929689552,    0.302028865,    0.000000000
    0.775000000,    0.281786437,    0.929294861,    0.302274891,    0.000000000
    0.785000000,    0.275555987,    0.928866463,    0.302525483,    0.000000000
    0.795000000,    0.271314558,    0.928477547,    0.302745952,    0.000000000
    0.805000000,    0.268623861,    0.928171349,    0.302918048,    0.000000000
    0.815000000,    0.267042145,    0.927958820,    0.303039240,    0.000000000
    0.825000000,    0.266189070,    0.927828513,    0.303117239,    0.000000000
    0.835000000,    0.265775081,    0.927759279,    0.303163773,    0.000000000
    0.845000000,    0.265602302,    0.927729684,    0.303190027,    0.000000000
    0.855000000,    0.265548414,    0.927722189,    0.303204131,    0.000000000
    0.865000000,    0.265544233,    0.927721142,    0.303209632,    0.000000000
    0.875000000,    0.265550183,    0.927699975,    0.303200421,    0.000000000
    0.885000000,    0.265525711,    0.927567442,    0.303136470,    0.000000000
    0.895000000,    0.265350447,    0.926928693,    0.302833168,    0.000000000
    0.905000000,    0.264515525,    0.924039666,    0.301475246,    0.000000000
    0.915000000,    0.260883198,    0.911452261,    0.295653110,    0.000000000
    0.925000000,    0.247076888,    0.860872185,    0.273937981,    0.000000000
    0.935000000,    0.210394055,    0.700301486,    0.218514919,    0.000000000
    0.945000000,    0.160474680,    0.373431092,    0.147043212,    0.000000000
    0.955000000,    0.132253339,    0.088703127,    0.108893907,    0.000000000
    0.965000000,    0.125880112,    0.011011792,    0.101029475,    0.000000000
    0.975000000,    0.125091781,    0.001150757,    0.100106501,    0.000000000
    0.985000000,    0.125009326,    0.000117114,    0.100010812,    0.000000000
    0.995000000,    0.125000898,    0.000012209,    0.100001046,    0.000000000

