 CoordinateX,Density,Velocity,Pressure,DummyOutput 
    0.005000000,    0.999999522,    0.000000925,    0.999999006,    0.000000000
    0.015000000,    0.999998275,    0.000002822,    0.999996843,    0.000000000
    0.025000000,    0.999994839,    0.000008247,    0.999990726,    0.000000000
    0.035000000,    0.999985827,    0.000022268,    0.999974898,    0.000000000
    0.045000000,    0.999963931,    0.000055748,    0.999937008,    0.000000000
    0.055000000,    0.999914516,    0.000130010,    0.999852754,    0.000000000
    0.065000000,    0.999810531,    0.000283612,    0.999678045,    0.000000000
    0.075000000,    0.999605816,    0.000580878,    0.999339101,    0.000000000
    0.085000000,    0.999227615,    0.001120839,    0.998722016,    0.000000000
    0.095000000,    0.998570068,    0.002044091,    0.997664739,    0.000000000
    0.105000000,    0.997491182,    0.003534487,    0.995955256,    0.000000000
    0.115000000,    0.995815822,    0.005812963,    0.993339380,    0.000000000
    0.125000000,    0.993346167,    0.009122641,    0.989539489,    0.000000000
    0.135000000,    0.989879031,    0.013707057,    0.984282181,    0.000000000
    0.145000000,    0.985227121,    0.019785796,    0.977329568,    0.000000000
    0.155000000,    0.979239752,    0.027532887,    0.968507269,    0.000000000
    0.165000000,    0.971818559,    0.037062375,    0.957723025,    0.000000000
    0.175000000,    0.962925251,    0.048423192,    0.944972762,    0.000000000
    0.185000000,    0.952580825,    0.061602793,    0.930334515,    0.000000000
    0.195000000,    0.940857728,    0.076537163,    0.913953405,    0.000000000
    0.205000000,    0.927867746,    0.093124039,    0.896022080,    0.000000000
    0.215000000,    0.913748484,    0.111236551,    0.876760713,    0.000000000
    0.225000000,    0.898650752,    0.130735315,    0.856399456,    0.000000000
    0.235000000,    0.882728199,    0.151478003,    0.835164806,    0.000000000
    0.245000000,    0.866129701,    0.173326165,    0.813270190,    0.000000000
    0.255000000,    0.848994407,    0.196149571,    0.790910319,    0.000000000
    0.265000000,    0.831448997,    0.219828558,    0.768258526,    0.000000000
    0.275000000,    0.813606598,    0.244254897,    0.745466253,    0.000000000
    0.285000000,    0.795566860,    0.269331658,    0.722663927,    0.000000000
    0.295000000,    0.777416754,    0.294972435,    0.699962662,    0.000000000
    0.305000000,    0.759231767,    0.321100200,    0.677456367,    0.000000000
    0.315000000,    0.741077292,    0.347645958,    0.655223974,    0.000000000
    0.325000000,    0.723010059,    0.374547327,    0.633331634,    0.000000000
    0.335000000,    0.705079536,    0.401747086,    0.611834771,    0.000000000
    0.345000000,    0.687329256,    0.429191711,    0.590779982,    0.000000000
    0.355000000,    0.669798060,    0.456829906,    0.570206746,    0.000000000
    0.365000000,    0.652521261,    0.484611090,    0.550148982,    0.000000000
    0.375000000,    0.635531758,    0.512483797,    0.530636468,    0.000000000
    0.385000000,    0.618861103,    0.540393956,    0.511696161,    0.000000000
    0.395000000,    0.602540570,    0.568282968,    0.493353447,    0.000000000
    0.405000000,    0.586602240,    0.596085531,    0.475633348,    0.000000000
    0.415000000,    0.571080133,    0.623727133,    0.458561737,    0.000000000
    0.425000000,    0.556011395,    0.651121182,    0.442166548,    0.000000000
    0.435000000,    0.541437551,    0.678165731,    0.426479008,    0.000000000
    0.445000000,    0.527405762,    0.704739886,    0.411534844,    0.000000000
    0.455000000,    0.513970012,    0.730700076,    0.397375390,    0.000000000
