 CoordinateX,Density,Velocity,Pressure,DummyOutput 
    0.325000000,    0.722673476,    0.375332099,    0.633549172,    0.000000000
    0.335000000,    0.703893051,    0.404330177,    0.610639307,    0.000000000
    0.345000000,    0.685297439,    0.433625270,    0.588214598,    0.000000000
    0.355000000,    0.666907190,    0.463195150,    0.566295291,    0.000000000
    0.365000000,    0.648738560,    0.493022377,    0.544895453,    0.000000000
    0.375000000,    0.630804498,    0.523093195,    0.524024398,    0.000000000
    0.385000000,    0.613115476,    0.553396533,    0.503687879,    0.000000000
    0.395000000,    0.595680241,    0.583923002,    0.483889103,    0.000000000
    0.405000000,    0.578506562,    0.614663752,    0.464629697,    0.000000000
    0.415000000,    0.561602069,    0.645608974,    0.445910710,    0.000000000
    0.425000000,    0.544975364,    0.676745656,    0.427733861,    0.000000000
    0.435000000,    0.528637685,    0.708053908,    0.410103290,    0.000000000
    0.445000000,    0.512605729,    0.739500389,    0.393028453,    0.000000000
    0.455000000,    0.496906897,    0.771025710,    0.376529373,    0.000000000
    0.465000000,    0.481589976,    0.802518371,    0.360647235,    0.000000000
    0.475000000,    0.466748932,    0.833756234,    0.345467816,    0.000000000
    0.485000000,    0.452581326,    0.864262343,    0.331178696,    0.000000000
    0.495000000,    0.439545439,    0.892917974,    0.318221877,    0.000000000
    0.505000000,    0.428783208,    0.916933601,    0.307697541,    0.000000000
    0.515000000,    0.422704954,    0.930491208,    0.301884037,    0.000000000
    0.525000000,    0.422201132,    0.931373063,    0.301507398,    0.000000000
    0.535000000,    0.422564001,    0.930260323,    0.301978765,    0.000000000
    0.545000000,    0.422788259,    0.929448417,    0.302323472,    0.000000000
    0.555000000,    0.422865549,    0.928946219,    0.302537078,    0.000000000
    0.565000000,    0.422846077,    0.928628277,    0.302672548,    0.000000000
    0.575000000,    0.422767191,    0.928398082,    0.302770835,    0.000000000
    0.585000000,    0.422634961,    0.928225069,    0.302844903,    0.000000000
    0.595000000,    0.422443329,    0.928093695,    0.302901328,    0.000000000
    0.605000000,    0.422173876,    0.927990129,    0.302945984,    0.000000000
    0.615000000,    0.421781591,    0.927907851,    0.302981633,    0.000000000
    0.625000000,    0.421178507,    0.927841360,    0.303010607,    0.000000000
    0.635000000,    0.420207101,    0.927787094,    0.303034411,    0.000000000
    0.645000000,    0.418613140,    0.927742787,    0.303053997,    0.000000000
    0.655000000,    0.416030689,    0.927706318,    0.303070249,    0.000000000
    0.665000000,    0.411996915,    0.927676304,    0.303083733,    0.000000000
    0.675000000,    0.406014553,    0.927651458,    0.303094968,    0.000000000
    0.685000000,    0.397663638,    0.927630881,    0.303104308,    0.000000000
    0.695000000,    0.386741988,    0.927613841,    0.303112035,    0.000000000
    0.705000000,    0.373389788,    0.927599652,    0.303118418,    0.000000000
    0.715000000,    0.358145545,    0.927587805,    0.303123657,    0.000000000
    0.725000000,    0.341897280,    0.927577773,    0.303127970,    0.000000000
    0.735000000,    0.325729808,    0.927569235,    0.303131496,    0.000000000
    0.745000000,    0.310711496,    0.927561908,    0.303134364,    0.000000000
    0.755000000,    0.297688502,    0.927555467,    0.303136720,    0.000000000
    0.765000000,    0.287149939,    0.927549852,    0.303138604,    0.000000000
    0.775000000,    0.279196885,    0.927544801,    0.303140123,    0.000000000
    0.785000000,    0.273606904,    0.927540098,    0.303141363,    0.000000000
    0.795000000,    0.269955589,    0.927535951,    0.303142242,    0.000000000
    0.805000000,    0.267747853,    0.927531847,    0.303142928,    0.000000000
    0.815000000,    0.266520781,    0.927527677,    0.303143451,    0.000000000
    0.825000000,    0.265901937,    0.927524225,    0.303143505,    0.000000000
    0.835000000,    0.265626983,    0.927520050,    0.303143570,    0.000000000
    0.845000000,    0.265527443,    0.927515483,    0.303143553,    0.000000000
    0.855000000,    0.265506144,    0.927512676,    0.303142645,    0.000000000
    0.865000000,    0.265514633,    0.927507133,    0.303142303,    0.000000000
    0.875000000,    0.265530120,    0.927500404,    0.303141128,    0.000000000
    0.885000000,    0.265539902,    0.927489537,    0.303132642,    0.000000000
    0.895000000,    0.265528752,    0.927414864,    0.303090226,    0.000000000
    0.905000000,    0.265383194,    0.926937987,    0.302802330,    0.000000000
    0.915000000,    0.264375485,    0.923859737,    0.300910094,    0.000000000
    0.925000000,    0.257524712,    0.903546913,    0.288355771,    0.000000000
    0.935000000,    0.223044446,    0.772024821,    0.231453768,    0.000000000
    0.945000000,    0.157819542,    0.327007925,    0.140548801,    0.000000000
    0.955000000,    0.128574402,    0.036294660,    0.104070906,    0.000000000
    0.965000000,    0.125220174,    0.002201266,    0.100246860,    0.000000000
    0.975000000,    0.125012559,    0.000125420,    0.100014067,    0.000000000
    0.985000000,    0.125000710,    0.000007094,    0.100000796,    0.000000000
    0.995000000,    0.125000039,    0.000000401,    0.100000044,    0.000000000

