 CoordinateX,Density,Velocity,Pressure,DummyOutput 
    0.005000000,    0.999999992,    0.000000010,    0.999999988,    0.000000000
    0.015000000,    0.999999958,    0.000000050,    0.999999941,    0.000000000
    0.025000000,    0.999999811,    0.000000224,    0.999999735,    0.000000000
    0.035000000,    0.999999231,    0.000000910,    0.999998924,    0.000000000
    0.045000000,    0.999997179,    0.000003337,    0.999996051,    0.000000000
    0.055000000,    0.999990596,    0.000011127,    0.999986834,    0.000000000
    0.065000000,    0.999971375,    0.000033869,    0.999959926,    0.000000000
    0.075000000,    0.999920139,    0.000094493,    0.999888199,    0.000000000
    0.085000000,    0.999795071,    0.000242478,    0.999713128,    0.000000000
    0.095000000,    0.999514857,    0.000574061,    0.999320943,    0.000000000
    0.105000000,    0.998937480,    0.001257402,    0.998513099,    0.000000000
    0.115000000,    0.997841467,    0.002555089,    0.996980439,    0.000000000
    0.125000000,    0.995921312,    0.004830456,    0.994297739,    0.000000000
    0.135000000,    0.992809816,    0.008523180,    0.989956695,    0.000000000
    0.145000000,    0.988132369,    0.014088488,    0.983444230,    0.000000000
    0.155000000,    0.981581928,    0.021912566,    0.974349519,    0.000000000
    0.165000000,    0.972987708,    0.032233999,    0.962460636,    0.000000000
    0.175000000,    0.962348766,    0.045103113,    0.947809586,    0.000000000
    0.185000000,    0.949820371,    0.060393112,    0.930649131,    0.000000000
    0.195000000,    0.935664828,    0.077851182,    0.911379355,    0.000000000
    0.205000000,    0.920191766,    0.097162881,    0.890460605,    0.000000000
    0.215000000,    0.903709194,    0.118006386,    0.868343385,    0.000000000
    0.225000000,    0.886493947,    0.140086449,    0.845427054,    0.000000000
    0.235000000,    0.868779577,    0.163149459,    0.822043911,    0.000000000
    0.245000000,    0.850755570,    0.186985889,    0.798459438,    0.000000000
    0.255000000,    0.832572159,    0.211426228,    0.774880337,    0.000000000
    0.265000000,    0.814347029,    0.236334487,    0.751464973,    0.000000000
    0.275000000,    0.796171949,    0.261601488,    0.728333468,    0.000000000
    0.285000000,    0.778118555,    0.287138855,    0.705576378,    0.000000000
    0.295000000,    0.760243072,    0.312874017,    0.683261711,    0.000000000
    0.305000000,    0.742590048,    0.338746168,    0.661440419,    0.000000000
    0.315000000,    0.725195260,    0.364703052,    0.640150638,    0.000000000
    0.325000000,    0.708087961,    0.390698408,    0.619420934,    0.000000000
    0.335000000,    0.691292614,    0.416689905,    0.599272785,    0.000000000
    0.345000000,    0.674830249,    0.442637467,    0.579722486,    0.000000000
    0.355000000,    0.658719524,    0.468501862,    0.560782622,    0.000000000
    0.365000000,    0.642977567,    0.494243486,    0.542463219,    0.000000000
    0.375000000,    0.627620660,    0.519821296,    0.524772645,    0.000000000
    0.385000000,    0.612664783,    0.545191834,    0.507718334,    0.000000000
