 CoordinateX,Density,Velocity,Pressure,DummyOutput 
    0.785000000,    0.189412028,    0.412631510,    0.167414340,    0.000000000
    0.795000000,    0.195747165,    0.476497881,    0.178905884,    0.000000000
    0.805000000,    0.244775121,    0.822311651,    0.267824893,    0.000000000
    0.815000000,    0.362249321,    1.374428588,    0.483463386,    0.000000000
    0.825000000,    0.308340947,    1.259543925,    0.422320808,    0.000000000
    0.835000000,    0.160593668,    0.359808963,    0.161383112,    0.000000000
    0.845000000,    0.148414243,    0.212184889,    0.140074032,    0.000000000
    0.855000000,    0.155914332,    0.256323576,    0.149263074,    0.000000000
    0.865000000,    0.160805150,    0.298460888,    0.155107915,    0.000000000
    0.875000000,    0.186480175,    0.489340307,    0.191053413,    0.000000000
    0.885000000,    0.318687601,    1.207111643,    0.405009706,    0.000000000
    0.895000000,    0.356262511,    1.358803953,    0.459501455,    0.000000000
    0.905000000,    0.197759456,    0.564152733,    0.183983463,    0.000000000
    0.915000000,    0.154842777,    0.203517355,    0.118233808,    0.000000000
    0.925000000,    0.149140891,    0.199522353,    0.119087413,    0.000000000
    0.935000000,    0.146013229,    0.123028031,    0.115437023,    0.000000000
    0.945000000,    0.159778924,    0.337552904,    0.148698857,    0.000000000
    0.955000000,    0.321946773,    1.374530480,    0.462974660,    0.000000000
    0.965000000,    0.371658939,    1.619219583,    0.571585463,    0.000000000
    0.975000000,    0.163608781,    0.505668547,    0.181655701,    0.000000000
    0.985000000,    0.122995382,   -0.014510154,    0.098179584,    0.000000000
    0.995000000,    0.124908917,   -0.001156239,    0.099846297,    0.000000000

